test_id,test_category,difficulty,hallucination_risk,assertion_pass_rate,retrieved_memory_count,used_memory_count,retrieval_log_count,usage_log_count,graph_edge_count,verifier_log_count,elapsed_seconds,error
NOE_059,no_evidence_question,3,?,0.3333333333333333,8,1,1,1,13,1,32.792,
NOE_059,no_evidence_question,3,?,0.0,8,2,1,1,13,0,30.466,
NOE_060,no_evidence_question,3,?,0.3333333333333333,8,0,1,0,9,0,29.771,
NOE_060,no_evidence_question,3,?,0.0,8,0,1,0,9,0,21.626,
NOE_061,no_evidence_question,3,?,0.3333333333333333,8,2,1,1,16,1,37.871,
NOE_061,no_evidence_question,3,?,0.3333333333333333,8,0,1,0,9,0,33.934,
NOE_062,no_evidence_question,3,?,0.3333333333333333,8,2,1,1,16,1,25.248,
NOE_062,no_evidence_question,3,?,0.0,8,2,1,1,12,0,21.975,
NOE_063,no_evidence_question,3,?,0.3333333333333333,8,1,1,1,11,0,28.0,
NOE_063,no_evidence_question,3,?,0.0,8,0,1,0,9,0,35.417,
NOE_064,no_evidence_question,3,?,0.3333333333333333,8,1,1,1,11,0,23.25,
NOE_064,no_evidence_question,3,?,0.3333333333333333,8,0,1,0,9,0,35.242,
NOE_065,no_evidence_question,3,?,0.3333333333333333,8,0,1,0,9,0,34.448,
NOE_065,no_evidence_question,3,?,0.0,8,6,1,1,28,1,40.501,
NOE_066,no_evidence_question,3,?,0.3333333333333333,8,1,1,1,11,0,28.829,
NOE_066,no_evidence_question,3,?,0.0,8,8,1,1,17,0,27.987,
NOE_067,no_evidence_question,3,?,0.3333333333333333,8,0,1,0,9,0,28.142,
NOE_067,no_evidence_question,3,?,0.0,8,3,1,1,19,1,31.829,
NOE_068,no_evidence_question,3,?,0.3333333333333333,8,1,1,1,11,0,31.619,
NOE_068,no_evidence_question,3,?,0.3333333333333333,8,2,1,1,12,0,36.705,
NOE_069,no_evidence_question,3,?,0.3333333333333333,8,1,1,1,13,1,28.06,
NOE_069,no_evidence_question,3,?,0.0,8,0,1,0,9,0,26.923,
NOE_070,no_evidence_question,3,?,0.3333333333333333,8,0,1,0,9,0,32.808,
NOE_070,no_evidence_question,3,?,0.3333333333333333,8,0,1,0,9,0,32.339,
NOE_071,no_evidence_question,3,?,0.3333333333333333,8,0,1,0,9,0,27.187,
NOE_071,no_evidence_question,3,?,0.0,8,1,1,1,21,1,30.403,
NOE_072,no_evidence_question,3,?,0.3333333333333333,8,2,1,1,15,1,33.964,
NOE_072,no_evidence_question,3,?,0.0,8,8,1,1,17,0,36.272,
