test_id,test_category,difficulty,hallucination_risk,assertion_pass_rate,retrieved_memory_count,used_memory_count,retrieval_log_count,usage_log_count,graph_edge_count,verifier_log_count,elapsed_seconds,error
NOE_036,no_evidence_question,3,?,0.0,8,1,1,1,11,0,44.022,
NOE_037,no_evidence_question,3,?,0.6666666666666666,8,1,1,1,11,0,42.795,
NOE_038,no_evidence_question,3,?,0.3333333333333333,8,1,1,1,13,1,44.007,
NOE_039,no_evidence_question,3,?,0.0,8,1,1,1,9,0,38.893,[Errno 22] Invalid argument: 'bronze_memory_peer.json'
NOE_040,no_evidence_question,3,?,0.3333333333333333,8,3,1,1,19,1,41.446,
NOE_041,no_evidence_question,3,?,0.3333333333333333,8,0,1,0,9,0,36.478,
NOE_042,no_evidence_question,3,?,0.3333333333333333,8,1,1,1,11,0,38.312,
NOE_043,no_evidence_question,3,?,0.3333333333333333,8,0,1,0,9,0,41.42,
NOE_044,no_evidence_question,3,?,0.0,8,0,1,0,9,0,39.863,
NOE_045,no_evidence_question,3,?,0.3333333333333333,8,0,1,0,9,0,40.946,
NOE_046,no_evidence_question,3,?,0.3333333333333333,8,0,1,0,9,0,36.104,
NOE_047,no_evidence_question,3,?,0.3333333333333333,8,0,1,0,9,0,39.015,
NOE_048,no_evidence_question,3,?,0.3333333333333333,8,1,1,1,13,1,44.401,
NOE_049,no_evidence_question,3,?,0.3333333333333333,8,0,1,0,9,0,49.33,
NOE_049,no_evidence_question,3,?,0.0,8,0,1,0,9,0,51.568,
NOE_050,no_evidence_question,3,?,0.0,8,1,1,1,11,0,47.747,
NOE_050,no_evidence_question,3,?,0.3333333333333333,8,0,1,0,9,0,40.063,
NOE_051,no_evidence_question,3,?,0.3333333333333333,8,8,1,1,20,1,41.603,
NOE_051,no_evidence_question,3,?,0.3333333333333333,8,4,1,1,22,1,54.41,
NOE_052,no_evidence_question,3,?,0.3333333333333333,8,1,1,1,11,0,38.482,
NOE_052,no_evidence_question,3,?,0.0,8,0,1,0,9,0,44.793,
NOE_053,no_evidence_question,3,?,0.3333333333333333,8,1,1,1,13,1,54.298,
NOE_053,no_evidence_question,3,?,0.3333333333333333,8,4,1,1,17,1,65.126,
NOE_054,no_evidence_question,3,?,0.3333333333333333,8,1,1,1,11,0,42.52,
NOE_054,no_evidence_question,3,?,0.0,8,8,1,1,17,0,38.988,
NOE_055,no_evidence_question,3,?,0.3333333333333333,8,1,1,1,11,0,33.306,
NOE_055,no_evidence_question,3,?,0.0,8,8,1,1,27,1,47.598,
NOE_056,no_evidence_question,3,?,0.3333333333333333,8,0,1,0,9,0,38.668,
NOE_056,no_evidence_question,3,?,0.3333333333333333,8,0,1,0,9,0,33.867,
NOE_057,no_evidence_question,3,?,0.3333333333333333,8,0,1,0,9,0,32.651,
NOE_057,no_evidence_question,3,?,0.0,8,4,1,1,22,1,40.137,
NOE_058,no_evidence_question,3,?,0.3333333333333333,8,1,1,1,13,1,39.567,
NOE_058,no_evidence_question,3,?,0.0,8,5,1,1,21,1,48.594,
NOE_059,no_evidence_question,3,?,0.3333333333333333,8,0,1,0,9,0,38.117,
NOE_059,no_evidence_question,3,?,0.3333333333333333,8,0,1,0,9,0,41.234,
NOE_060,no_evidence_question,3,?,0.3333333333333333,8,1,1,1,11,0,37.253,
NOE_060,no_evidence_question,3,?,0.0,8,0,1,0,9,0,36.443,
NOE_061,no_evidence_question,3,?,0.3333333333333333,8,1,1,1,13,1,49.619,
NOE_061,no_evidence_question,3,?,0.3333333333333333,8,0,1,0,9,0,41.345,
NOE_062,no_evidence_question,3,?,0.3333333333333333,8,0,1,0,9,0,40.719,
NOE_062,no_evidence_question,3,?,0.3333333333333333,8,0,1,0,9,0,47.198,
NOE_063,no_evidence_question,3,?,0.3333333333333333,8,4,1,1,22,1,49.928,
NOE_063,no_evidence_question,3,?,0.3333333333333333,8,0,1,0,9,0,30.677,
NOE_064,no_evidence_question,3,?,0.3333333333333333,8,0,1,0,9,0,27.224,
NOE_064,no_evidence_question,3,?,0.3333333333333333,8,8,1,1,20,1,47.94,
NOE_065,no_evidence_question,3,?,0.3333333333333333,8,0,1,0,9,0,42.461,
NOE_065,no_evidence_question,3,?,0.3333333333333333,8,8,1,1,20,1,57.937,
NOE_066,no_evidence_question,3,?,0.3333333333333333,8,0,1,0,9,0,40.331,
NOE_066,no_evidence_question,3,?,0.0,8,0,1,0,9,0,41.496,
NOE_067,no_evidence_question,3,?,0.3333333333333333,8,1,1,1,13,1,49.277,
NOE_067,no_evidence_question,3,?,0.0,8,0,1,0,9,0,60.078,
NOE_068,no_evidence_question,3,?,0.3333333333333333,8,0,1,0,9,0,41.18,
NOE_068,no_evidence_question,3,?,0.0,8,0,1,0,9,0,45.209,
NOE_069,no_evidence_question,3,?,0.3333333333333333,8,0,1,0,9,0,46.018,
NOE_069,no_evidence_question,3,?,0.3333333333333333,8,0,1,0,9,0,45.688,
NOE_070,no_evidence_question,3,?,0.3333333333333333,8,0,1,0,9,0,54.392,
NOE_070,no_evidence_question,3,?,0.3333333333333333,8,0,1,0,9,0,46.545,
NOE_071,no_evidence_question,3,?,0.3333333333333333,8,1,1,1,13,1,55.319,
NOE_071,no_evidence_question,3,?,0.3333333333333333,8,0,1,0,9,0,41.79,
NOE_072,no_evidence_question,3,?,0.3333333333333333,8,1,1,1,13,1,45.026,
NOE_072,no_evidence_question,3,?,0.0,8,0,1,0,9,0,23.848,
